separator,schema,table_name,column_count,total_size,table_size,index_count,table_comment
--- TABLE ---,public,activity_logs,7,504 kB,288 kB,3,
--- TABLE ---,public,ai_requests,13,128 kB,8192 bytes,7,Tracks AI API requests for analytics and billing
--- TABLE ---,public,ai_settings,8,104 kB,8192 bytes,6,AI provider settings for users
--- TABLE ---,public,audit_logs,8,224 kB,104 kB,2,Application audit log for key security-sensitive actions.
--- TABLE ---,public,auto_reply_settings,22,40 kB,0 bytes,4,
--- TABLE ---,public,business_profile_history,8,1056 kB,344 kB,4,
--- TABLE ---,public,error_logs,24,88 kB,0 bytes,9,Centralized error logging for client and server-side errors
--- TABLE ---,public,gmb_accounts,18,312 kB,32 kB,13,
--- TABLE ---,public,gmb_locations,46,2928 kB,592 kB,38,Real-time enabled: Updates broadcast to subscribed clients
--- TABLE ---,public,gmb_media,13,4008 kB,1664 kB,15,Stores media items (photos/videos) from Google My Business locations
--- TABLE ---,public,gmb_metrics,10,96 kB,16 kB,3,
--- TABLE ---,public,gmb_performance_metrics,12,864 kB,192 kB,14,Stores daily performance metrics from Business Profile Performance API
--- TABLE ---,public,gmb_posts,24,120 kB,0 bytes,14,Stores GMB posts for composing and scheduling Business Profile posts
--- TABLE ---,public,gmb_questions,37,552 kB,48 kB,28,Real-time enabled: Changes broadcast to subscribed clients
--- TABLE ---,public,gmb_reviews,51,5784 kB,2312 kB,37,Stores Google My Business reviews with AI analysis and reply management
--- TABLE ---,public,gmb_search_keywords,12,6288 kB,1648 kB,13,Stores search keyword impressions from Business Profile Performance API
--- TABLE ---,public,gmb_sync_logs,12,624 kB,392 kB,3,
--- TABLE ---,public,notifications,18,64 kB,0 bytes,7,
--- TABLE ---,public,oauth_states,6,160 kB,24 kB,6,Stores temporary OAuth state parameters for secure OAuth flow
--- TABLE ---,public,performance_metrics,7,40 kB,0 bytes,4,
--- TABLE ---,public,profiles,10,168 kB,32 kB,6,
--- TABLE ---,public,rate_limit_requests,7,48 kB,0 bytes,5,
--- TABLE ---,public,sync_status,8,112 kB,16 kB,4,"Tracks GMB sync runs (status, progress, timings) for each user/account"
--- TABLE ---,public,weekly_task_recommendations,17,112 kB,8192 bytes,6,
separator,table_name,ordinal_position,column_name,data_type,full_type,is_nullable,column_default,character_maximum_length,numeric_precision,numeric_scale,datetime_precision,underlying_type,column_comment
--- INDEX ---,public,gmb_posts,gmb_posts_pkey,CREATE UNIQUE INDEX gmb_posts_pkey ON public.gmb_posts USING btree (id),8192 bytes,12,0,0
--- INDEX ---,public,gmb_posts,gmb_posts_post_id_key,CREATE UNIQUE INDEX gmb_posts_post_id_key ON public.gmb_posts USING btree (post_id),8192 bytes,0,0,0
--- INDEX ---,public,gmb_posts,gmb_posts_post_type_idx,"CREATE INDEX gmb_posts_post_type_idx ON public.gmb_posts USING btree (user_id, post_type)",8192 bytes,162,0,0
--- INDEX ---,public,gmb_posts,gmb_posts_user_loc_idx,"CREATE INDEX gmb_posts_user_loc_idx ON public.gmb_posts USING btree (user_id, location_id, status)",8192 bytes,45,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_archived,CREATE INDEX idx_gmb_posts_archived ON public.gmb_posts USING btree (is_archived) WHERE (is_archived = true),8192 bytes,0,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_loc,CREATE INDEX idx_gmb_posts_loc ON public.gmb_posts USING btree (location_id),8192 bytes,209,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_location_id,CREATE INDEX idx_gmb_posts_location_id ON public.gmb_posts USING btree (location_id),8192 bytes,86,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_location_status,"CREATE INDEX idx_gmb_posts_location_status ON public.gmb_posts USING btree (location_id, status)",8192 bytes,13,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_post_id,CREATE INDEX idx_gmb_posts_post_id ON public.gmb_posts USING btree (post_id),8192 bytes,1,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_post_type,CREATE INDEX idx_gmb_posts_post_type ON public.gmb_posts USING btree (post_type),8192 bytes,0,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_scheduled,CREATE INDEX idx_gmb_posts_scheduled ON public.gmb_posts USING btree (scheduled_at) WHERE ((scheduled_at IS NOT NULL) AND (status = 'queued'::text)),8192 bytes,0,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_stat,CREATE INDEX idx_gmb_posts_stat ON public.gmb_posts USING btree (status),8192 bytes,0,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_status,CREATE INDEX idx_gmb_posts_status ON public.gmb_posts USING btree (status),8192 bytes,4,0,0
--- INDEX ---,public,gmb_posts,idx_gmb_posts_user_id,CREATE INDEX idx_gmb_posts_user_id ON public.gmb_posts USING btree (user_id),8192 bytes,1279,0,0
--- INDEX ---,public,gmb_questions,gmb_questions_external_question_id_key,CREATE UNIQUE INDEX gmb_questions_external_question_id_key ON public.gmb_questions USING btree (external_question_id),16 kB,2781,2890,2273
--- INDEX ---,public,gmb_questions,gmb_questions_external_uidx,CREATE UNIQUE INDEX gmb_questions_external_uidx ON public.gmb_questions USING btree (external_question_id),16 kB,433,404,0
--- INDEX ---,public,gmb_questions,gmb_questions_location_idx,CREATE INDEX gmb_questions_location_idx ON public.gmb_questions USING btree (location_id),16 kB,3,30,20
--- INDEX ---,public,gmb_questions,gmb_questions_pkey,CREATE UNIQUE INDEX gmb_questions_pkey ON public.gmb_questions USING btree (id),16 kB,40,66,45
--- INDEX ---,public,gmb_questions,gmb_questions_question_id_key,CREATE UNIQUE INDEX gmb_questions_question_id_key ON public.gmb_questions USING btree (question_id),16 kB,51,10,10
--- INDEX ---,public,gmb_questions,idx_gmb_questions_account,CREATE INDEX idx_gmb_questions_account ON public.gmb_questions USING btree (gmb_account_id),16 kB,4,0,0
--- INDEX ---,public,gmb_questions,idx_gmb_questions_answer_status,CREATE INDEX idx_gmb_questions_answer_status ON public.gmb_questions USING btree (answer_status),16 kB,0,0,0
--- INDEX ---,public,gmb_questions,idx_gmb_questions_archived,CREATE INDEX idx_gmb_questions_archived ON public.gmb_questions USING btree (is_archived) WHERE (is_archived = true),16 kB,0,0,0
--- INDEX ---,public,gmb_questions,idx_gmb_questions_created,CREATE INDEX idx_gmb_questions_created ON public.gmb_questions USING btree (created_at DESC),16 kB,433,351,326
--- INDEX ---,public,gmb_questions,idx_gmb_questions_created_at,CREATE INDEX idx_gmb_questions_created_at ON public.gmb_questions USING btree (created_at DESC),16 kB,1151,1091,859
--- INDEX ---,public,gmb_questions,idx_gmb_questions_external_id,CREATE INDEX idx_gmb_questions_external_id ON public.gmb_questions USING btree (external_question_id),16 kB,3,0,0
--- INDEX ---,public,gmb_questions,idx_gmb_questions_gmb_account_id,CREATE INDEX idx_gmb_questions_gmb_account_id ON public.gmb_questions USING btree (gmb_account_id),16 kB,0,0,0
--- INDEX ---,public,gmb_questions,idx_gmb_questions_loc,CREATE INDEX idx_gmb_questions_loc ON public.gmb_questions USING btree (location_id),16 kB,134,1715,1545
--- INDEX ---,public,gmb_questions,idx_gmb_questions_location,CREATE INDEX idx_gmb_questions_location ON public.gmb_questions USING btree (location_id),16 kB,0,0,0
--- INDEX ---,public,gmb_questions,idx_gmb_questions_location_id,CREATE INDEX idx_gmb_questions_location_id ON public.gmb_questions USING btree (location_id),16 kB,20,229,155
--- INDEX ---,public,gmb_questions,idx_gmb_questions_question_id,CREATE INDEX idx_gmb_questions_question_id ON public.gmb_questions USING btree (question_id),16 kB,0,0,0
--- INDEX ---,public,gmb_questions,idx_gmb_questions_status,CREATE INDEX idx_gmb_questions_status ON public.gmb_questions USING btree (answer_status),16 kB,302,453,445
--- INDEX ---,public,gmb_questions,idx_gmb_questions_unanswered,"CREATE INDEX idx_gmb_questions_unanswered ON public.gmb_questions USING btree (user_id, location_id) WHERE (answer_text IS NULL)",16 kB,47,288,276
--- INDEX ---,public,gmb_questions,idx_gmb_questions_user,CREATE INDEX idx_gmb_questions_user ON public.gmb_questions USING btree (user_id),16 kB,123,279,279
--- INDEX ---,public,gmb_questions,idx_gmb_questions_user_date,"CREATE INDEX idx_gmb_questions_user_date ON public.gmb_questions USING btree (user_id, created_at DESC, location_id)",16 kB,583,1865,1573
--- INDEX ---,public,gmb_questions,idx_gmb_questions_user_id,CREATE INDEX idx_gmb_questions_user_id ON public.gmb_questions USING btree (user_id),16 kB,442,4495,3813
--- INDEX ---,public,gmb_questions,idx_gmb_questions_user_location_answer,"CREATE INDEX idx_gmb_questions_user_location_answer ON public.gmb_questions USING btree (user_id, location_id, answer_text)",32 kB,76,880,538
--- INDEX ---,public,gmb_questions,idx_questions_asked_at,CREATE INDEX idx_questions_asked_at ON public.gmb_questions USING btree (asked_at DESC),16 kB,0,0,0
--- INDEX ---,public,gmb_questions,idx_questions_priority,CREATE INDEX idx_questions_priority ON public.gmb_questions USING btree (priority),16 kB,1,23,9
--- INDEX ---,public,gmb_questions,idx_questions_question_id,CREATE INDEX idx_questions_question_id ON public.gmb_questions USING btree (question_id),16 kB,0,0,0
--- INDEX ---,public,gmb_questions,idx_questions_status,CREATE INDEX idx_questions_status ON public.gmb_questions USING btree (status),16 kB,2,0,0
--- INDEX ---,public,gmb_questions,idx_questions_upvotes,CREATE INDEX idx_questions_upvotes ON public.gmb_questions USING btree (upvote_count DESC),16 kB,0,0,0
--- INDEX ---,public,gmb_questions,uidx_gmb_questions_external,CREATE UNIQUE INDEX uidx_gmb_questions_external ON public.gmb_questions USING btree (external_question_id),16 kB,433,404,0
--- INDEX ---,public,gmb_reviews,gmb_reviews_external_review_id_key,CREATE UNIQUE INDEX gmb_reviews_external_review_id_key ON public.gmb_reviews USING btree (external_review_id),104 kB,37625,32801,30502
--- INDEX ---,public,gmb_reviews,gmb_reviews_external_uidx,CREATE UNIQUE INDEX gmb_reviews_external_uidx ON public.gmb_reviews USING btree (external_review_id),104 kB,5328,1865,0
--- INDEX ---,public,gmb_reviews,gmb_reviews_location_idx,CREATE INDEX gmb_reviews_location_idx ON public.gmb_reviews USING btree (location_id),32 kB,0,0,0
--- INDEX ---,public,gmb_reviews,gmb_reviews_pkey,CREATE UNIQUE INDEX gmb_reviews_pkey ON public.gmb_reviews USING btree (id),56 kB,2716,9168,8386
--- INDEX ---,public,gmb_reviews,gmb_reviews_review_id_key,CREATE UNIQUE INDEX gmb_reviews_review_id_key ON public.gmb_reviews USING btree (review_id),32 kB,6,2808,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_account_id,CREATE INDEX idx_gmb_reviews_account_id ON public.gmb_reviews USING btree (account_id),32 kB,0,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_ai_generated_at,CREATE INDEX idx_gmb_reviews_ai_generated_at ON public.gmb_reviews USING btree (ai_generated_at),32 kB,0,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_ai_sentiment,CREATE INDEX idx_gmb_reviews_ai_sentiment ON public.gmb_reviews USING btree (ai_sentiment),32 kB,2,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_archived,"CREATE INDEX idx_gmb_reviews_archived ON public.gmb_reviews USING btree (is_archived, archived_at) WHERE (is_archived = true)",16 kB,24,336,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_auto_reply_status,CREATE INDEX idx_gmb_reviews_auto_reply_status ON public.gmb_reviews USING btree (auto_reply_status),32 kB,0,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_created_at,CREATE INDEX idx_gmb_reviews_created_at ON public.gmb_reviews USING btree (created_at DESC),32 kB,667,56743,20238
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_external_id,CREATE INDEX idx_gmb_reviews_external_id ON public.gmb_reviews USING btree (external_review_id),120 kB,0,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_gmb_account,CREATE INDEX idx_gmb_reviews_gmb_account ON public.gmb_reviews USING btree (gmb_account_id),32 kB,11,469,469
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_gmb_account_id,CREATE INDEX idx_gmb_reviews_gmb_account_id ON public.gmb_reviews USING btree (gmb_account_id),32 kB,1,412,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_has_reply,CREATE INDEX idx_gmb_reviews_has_reply ON public.gmb_reviews USING btree (has_reply),40 kB,114,1397,676
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_loc,CREATE INDEX idx_gmb_reviews_loc ON public.gmb_reviews USING btree (location_id),32 kB,5602,849394,780463
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_location,CREATE INDEX idx_gmb_reviews_location ON public.gmb_reviews USING btree (location_id),32 kB,1553,241829,236729
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_location_date,"CREATE INDEX idx_gmb_reviews_location_date ON public.gmb_reviews USING btree (location_id, review_date DESC)",104 kB,12,137,137
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_location_id,CREATE INDEX idx_gmb_reviews_location_id ON public.gmb_reviews USING btree (location_id),32 kB,482,89157,86856
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_location_status,"CREATE INDEX idx_gmb_reviews_location_status ON public.gmb_reviews USING btree (location_id, status) WHERE (status = ANY (ARRAY['new'::text, 'in_progress'::text]))",16 kB,0,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_pending,"CREATE INDEX idx_gmb_reviews_pending ON public.gmb_reviews USING btree (user_id, location_id) WHERE ((review_reply IS NULL) OR (review_reply = ''::text))",16 kB,1,37,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_pending_auto_reply,"CREATE INDEX idx_gmb_reviews_pending_auto_reply ON public.gmb_reviews USING btree (user_id, has_reply, auto_reply_status) WHERE (has_reply = false)",16 kB,124,356,14
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_rate,CREATE INDEX idx_gmb_reviews_rate ON public.gmb_reviews USING btree (rating),32 kB,4,1680,120
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_rating,CREATE INDEX idx_gmb_reviews_rating ON public.gmb_reviews USING btree (rating),32 kB,4,20,20
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_reply_pending,"CREATE INDEX idx_gmb_reviews_reply_pending ON public.gmb_reviews USING btree (location_id, user_id) WHERE ((review_reply IS NULL) OR (review_reply = ''::text))",16 kB,0,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_reply_timestamp,CREATE INDEX idx_gmb_reviews_reply_timestamp ON public.gmb_reviews USING btree (reply_timestamp),32 kB,1,714,412
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_review_date,CREATE INDEX idx_gmb_reviews_review_date ON public.gmb_reviews USING btree (review_date DESC) WHERE (review_date IS NOT NULL),56 kB,39,73,69
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_review_timestamp,CREATE INDEX idx_gmb_reviews_review_timestamp ON public.gmb_reviews USING btree (review_timestamp DESC),32 kB,0,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_reviewer_name,CREATE INDEX idx_gmb_reviews_reviewer_name ON public.gmb_reviews USING btree (reviewer_name),72 kB,0,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_sentiment,CREATE INDEX idx_gmb_reviews_sentiment ON public.gmb_reviews USING btree (ai_sentiment),32 kB,0,0,0
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_status,CREATE INDEX idx_gmb_reviews_status ON public.gmb_reviews USING btree (status),40 kB,9,1356,661
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_user,CREATE INDEX idx_gmb_reviews_user ON public.gmb_reviews USING btree (user_id),32 kB,4837,793696,316363
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_user_date,"CREATE INDEX idx_gmb_reviews_user_date ON public.gmb_reviews USING btree (user_id, review_date DESC, location_id)",128 kB,2064,399522,56710
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_user_id,CREATE INDEX idx_gmb_reviews_user_id ON public.gmb_reviews USING btree (user_id),32 kB,1800,188413,159826
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_user_location_date,"CREATE INDEX idx_gmb_reviews_user_location_date ON public.gmb_reviews USING btree (user_id, location_id, review_date DESC)",120 kB,6327,1356894,402215
--- INDEX ---,public,gmb_reviews,idx_gmb_reviews_user_status,"CREATE INDEX idx_gmb_reviews_user_status ON public.gmb_reviews USING btree (user_id, status)",40 kB,47,16674,370
--- INDEX ---,public,gmb_reviews,uidx_gmb_reviews_external,CREATE UNIQUE INDEX uidx_gmb_reviews_external ON public.gmb_reviews USING btree (external_review_id),104 kB,5262,1247,0
--- INDEX ---,public,gmb_search_keywords,gmb_keywords_loc_month_idx,"CREATE INDEX gmb_keywords_loc_month_idx ON public.gmb_search_keywords USING btree (location_id, month_year)",184 kB,2,457,0
--- INDEX ---,public,gmb_search_keywords,gmb_keywords_location_month_idx,"CREATE INDEX gmb_keywords_location_month_idx ON public.gmb_search_keywords USING btree (location_id, month_year)",184 kB,0,0,0
--- INDEX ---,public,gmb_search_keywords,gmb_search_keywords_location_id_search_keyword_month_year_key,"CREATE UNIQUE INDEX gmb_search_keywords_location_id_search_keyword_month_year_key ON public.gmb_search_keywords USING btree (location_id, search_keyword, month_year)",1080 kB,439511,413844,387343
--- INDEX ---,public,gmb_search_keywords,gmb_search_keywords_pkey,CREATE UNIQUE INDEX gmb_search_keywords_pkey ON public.gmb_search_keywords USING btree (id),312 kB,10,1022,1000
--- INDEX ---,public,gmb_search_keywords,idx_gmb_search_keywords_account,CREATE INDEX idx_gmb_search_keywords_account ON public.gmb_search_keywords USING btree (gmb_account_id),144 kB,5,359,359
--- INDEX ---,public,gmb_search_keywords,idx_gmb_search_keywords_gmb_account_id,CREATE INDEX idx_gmb_search_keywords_gmb_account_id ON public.gmb_search_keywords USING btree (gmb_account_id),144 kB,0,0,0
--- INDEX ---,public,gmb_search_keywords,idx_gmb_search_keywords_keyword,CREATE INDEX idx_gmb_search_keywords_keyword ON public.gmb_search_keywords USING btree (search_keyword),408 kB,0,0,0
--- INDEX ---,public,gmb_search_keywords,idx_gmb_search_keywords_location,CREATE INDEX idx_gmb_search_keywords_location ON public.gmb_search_keywords USING btree (location_id),160 kB,14,4721,348
--- INDEX ---,public,gmb_search_keywords,idx_gmb_search_keywords_location_id,CREATE INDEX idx_gmb_search_keywords_location_id ON public.gmb_search_keywords USING btree (location_id),160 kB,20,14068,12165
--- INDEX ---,public,gmb_search_keywords,idx_gmb_search_keywords_month,CREATE INDEX idx_gmb_search_keywords_month ON public.gmb_search_keywords USING btree (month_year DESC),112 kB,8,42808,207
--- INDEX ---,public,gmb_search_keywords,idx_gmb_search_keywords_user,CREATE INDEX idx_gmb_search_keywords_user ON public.gmb_search_keywords USING btree (user_id),144 kB,12,6785,2771
--- INDEX ---,public,gmb_search_keywords,idx_gmb_search_keywords_user_id,CREATE INDEX idx_gmb_search_keywords_user_id ON public.gmb_search_keywords USING btree (user_id),144 kB,24,19489,4113
--- INDEX ---,public,gmb_search_keywords,uidx_gmb_keywords_loc_term_month,"CREATE UNIQUE INDEX uidx_gmb_keywords_loc_term_month ON public.gmb_search_keywords USING btree (location_id, search_keyword, month_year)",1112 kB,41743,0,0
--- INDEX ---,public,gmb_sync_logs,gmb_sync_logs_pkey,CREATE UNIQUE INDEX gmb_sync_logs_pkey ON public.gmb_sync_logs USING btree (id),64 kB,1334,2124,2122
--- INDEX ---,public,gmb_sync_logs,idx_gmb_sync_logs_account_phase,"CREATE INDEX idx_gmb_sync_logs_account_phase ON public.gmb_sync_logs USING btree (gmb_account_id, phase)",32 kB,88,3265,3247
--- INDEX ---,public,gmb_sync_logs,idx_gmb_sync_logs_account_time,"CREATE INDEX idx_gmb_sync_logs_account_time ON public.gmb_sync_logs USING btree (gmb_account_id, started_at DESC)",96 kB,2014,254665,254192
--- INDEX ---,public,mv_location_stats,idx_mv_location_stats_id,CREATE UNIQUE INDEX idx_mv_location_stats_id ON public.mv_location_stats USING btree (id),16 kB,0,0,0
--- INDEX ---,public,mv_location_stats,idx_mv_location_stats_user_id,CREATE INDEX idx_mv_location_stats_user_id ON public.mv_location_stats USING btree (user_id),16 kB,0,0,0
--- INDEX ---,public,notifications,idx_notifications_created_at,CREATE INDEX idx_notifications_created_at ON public.notifications USING btree (created_at DESC),8192 bytes,2,0,0
--- INDEX ---,public,notifications,idx_notifications_location_id,CREATE INDEX idx_notifications_location_id ON public.notifications USING btree (location_id),8192 bytes,1,0,0
--- INDEX ---,public,notifications,idx_notifications_notification_type,CREATE INDEX idx_notifications_notification_type ON public.notifications USING btree (notification_type),8192 bytes,0,0,0
--- INDEX ---,public,notifications,idx_notifications_read,"CREATE INDEX idx_notifications_read ON public.notifications USING btree (user_id, read)",8192 bytes,36831,0,0
--- INDEX ---,public,notifications,idx_notifications_user_id,CREATE INDEX idx_notifications_user_id ON public.notifications USING btree (user_id),8192 bytes,1634,0,0
--- INDEX ---,public,notifications,idx_notifications_user_read,"CREATE INDEX idx_notifications_user_read ON public.notifications USING btree (user_id, read)",8192 bytes,825,0,0
--- INDEX ---,public,notifications,notifications_pkey,CREATE UNIQUE INDEX notifications_pkey ON public.notifications USING btree (id),8192 bytes,10,0,0
--- INDEX ---,public,oauth_states,idx_oauth_states_expires_at,CREATE INDEX idx_oauth_states_expires_at ON public.oauth_states USING btree (expires_at),16 kB,4,2,2
--- INDEX ---,public,oauth_states,idx_oauth_states_state,CREATE INDEX idx_oauth_states_state ON public.oauth_states USING btree (state),16 kB,256,257,256
--- INDEX ---,public,oauth_states,idx_oauth_states_used,CREATE INDEX idx_oauth_states_used ON public.oauth_states USING btree (used),16 kB,108,311,166
--- INDEX ---,public,oauth_states,idx_oauth_states_user_id,CREATE INDEX idx_oauth_states_user_id ON public.oauth_states USING btree (user_id),16 kB,13,94,69
--- INDEX ---,public,oauth_states,oauth_states_pkey,CREATE UNIQUE INDEX oauth_states_pkey ON public.oauth_states USING btree (id),16 kB,0,0,0
--- INDEX ---,public,oauth_states,oauth_states_state_key,CREATE UNIQUE INDEX oauth_states_state_key ON public.oauth_states USING btree (state),16 kB,0,0,0
--- INDEX ---,public,performance_metrics,idx_performance_metrics_name,CREATE INDEX idx_performance_metrics_name ON public.performance_metrics USING btree (name),8192 bytes,0,0,0
